"","ID","sex","race","class","major","math.level","modality","MEA","MLA","SelfEfficacy","Technology","Cooperative","Deductive","Demonstrative","Inductive","Integrative","Lecturebased","Repetitive","TeacherCtrd","StudentCtrd","SocialEngg","BehaveEngg","Resource"
"157",157,"female","white","yr1","Other","stats","Visual",-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489
"158",158,"female","white","yr3","Business","math02","Auditory",-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391
"159",159,"male","other","yr2","Business","math03","Kinesthetic",-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007,-1.83367283103007
"160",160,"female","white","yr2","Other","math02","Auditory",0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277,0.682387684705277
"161",161,"male","white","yr1","STEM","math02","Kinesthetic",-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456,-0.32870280522456
"162",162,"male","Asian","yr3","Other","other","Visual",-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404
"163",163,"female","white","yr1","Other","math01","Kinesthetic",-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488
"164",164,"male","Black","yr3","Business","stats","Visual",-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386,-1.60403412086386
"165",165,"female","Black","yr1","STEM","math02","Visual",0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287
"166",166,"male","white","yr1","Other","math02","Visual",-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707,-0.695126820875707
"167",167,"female","white","yr1","STEM","math02","Visual",0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984,0.258436652120984
"168",168,"female","white","yr2","Other","math01","Kinesthetic",1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578,1.26564240737578
"169",169,"female","other","yr1","Business","math02","Visual",1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116,1.02044174838116
"170",170,"female","white","yr1","Other","math01","Kinesthetic",-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725
"171",171,"female","white","yr1","Health","stats","Kinesthetic",-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018
"172",172,"male","white","yr1","STEM","math03","Auditory",1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062
"173",173,"male","white","yr2","STEM","math03","Kinesthetic",-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781,-0.102542312944781
"174",174,"female","white","yr2","STEM","math03","Visual",-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045
"175",175,"female","white","yr1","Other","math02","Kinesthetic",1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176,1.109816935176
"176",176,"male","white","yr3","STEM","math04","Auditory",0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706,0.627614613453706
"177",177,"female","white","yr3","STEM","stats","Visual",0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335,0.539370215652335
"178",178,"female","white","yr1","Business","other","Kinesthetic",-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125,-1.28226627822125
"179",179,"female","white","yr3","STEM","math04","Kinesthetic",1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632,1.00140158166632
"180",180,"female","white","yr1","Other","math01","Visual",0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568,0.184623414154568
"181",181,"male","white","yr2","Business","math03","Auditory",-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715,-0.309662638509715
"182",182,"female","white","yr2","Other","math02","Visual",-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489
"183",183,"female","white","yr3","STEM","stats","Visual",-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725,-0.239327618429725
"184",184,"female","white","yr4","Other","other","Auditory",1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545
"185",185,"male","white","yr2","STEM","math03","Auditory",-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489
"186",186,"female","Black","yr1","STEM","stats","Visual",0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247,0.0478381086696247
"187",187,"female","white","yr1","Business","math03","Auditory",-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239,-0.437118158734239
"188",188,"male","white","yr1","STEM","math02","Kinesthetic",0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413
"189",189,"male","Asian","yr1","STEM","math01","Auditory",-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401,-0.405994261077401
"190",190,"female","white","yr1","Business","math01","Auditory",1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545
"191",191,"female","white","yr2","Business","math03","Kinesthetic",1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062
"192",192,"female","white","yr1","Other","math01","Auditory",-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489
"193",193,"female","white","yr1","Other","math01","Kinesthetic",-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609,-1.37164146501609
"194",194,"female","Black","yr3","Other","other","Kinesthetic",1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545
"195",195,"male","white","yr1","Business","math03","Kinesthetic",-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113,-0.845507242490113
"196",196,"female","Black","yr1","Other","math01","Auditory",0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521,0.251073699559521
"197",197,"female","white","yr1","Health","stats","Visual",0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333,0.0952482273597333
"198",198,"female","white","yr1","Other","math01","Kinesthetic",1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029
"199",199,"female","Asian","yr1","STEM","math03","Visual",-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893,-1.39691379529893
"200",200,"female","white","yr3","STEM","other","Kinesthetic",-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249,-1.9230480178249
"201",201,"female","white","yr1","Other","math01","Visual",-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061
"202",202,"female","white","yr1","STEM","stats","Kinesthetic",-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045,-0.130912264920045
"203",203,"male","white","yr1","Business","math02","Kinesthetic",-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395,-0.418077992019395
"204",204,"female","Asian","yr3","STEM","stats","Visual",0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386,0.729797803395386
"205",205,"male","white","yr1","Business","math02","Auditory",-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306,-0.223765669601306
"206",206,"female","white","yr1","Business","math02","Visual",-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018,-0.663278651014018
"207",207,"male","white","yr3","STEM","other","Visual",0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413,0.203663580869413
"208",208,"male","white","yr2","STEM","stats","Visual",-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441,-1.26945827507441
"209",209,"male","white","yr3","STEM","other","Auditory",-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964,-1.89467806584964
"210",210,"male","white","yr2","Health","stats","Kinesthetic",0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287,0.612052664625287
"211",211,"female","white","yr1","Other","math02","Visual",-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404
"212",212,"female","white","yr1","Business","math03","Auditory",1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441,1.12537888400441
"213",213,"female","white","yr3","Other","other","Kinesthetic",0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499
"214",214,"male","white","yr2","Business","math03","Auditory",1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577,1.33597742745577
"215",215,"female","white","yr3","STEM","math03","Kinesthetic",1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029,1.53376796776029
"216",216,"male","white","yr1","Business","math02","Visual",-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545,-1.58847217203545
"217",217,"female","white","yr1","Other","math01","Auditory",0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664,0.366852005630664
"218",218,"female","white","yr3","Business","math03","Visual",1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545
"219",219,"male","white","yr2","Business","math02","Visual",-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404,-0.347742971939404
"220",220,"female","white","yr1","STEM","math02","Kinesthetic",1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545
"221",221,"female","Asian","yr3","STEM","math03","Visual",-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322,-1.82086482788322
"222",222,"male","white","yr1","Business","math03","Auditory",-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488
"223",223,"female","other","yr5+","Business","math03","Visual",-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083,-0.456158325449083
"224",224,"female","white","yr2","STEM","other","Visual",-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957,-1.18008308827957
"225",225,"female","white","yr2","Health","stats","Visual",0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617,0.433302291035617
"226",226,"female","white","yr1","STEM","stats","Kinesthetic",0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829,0.277476818835829
"227",227,"male","white","yr2","Business","math03","Visual",-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433,-0.743324052548433
"228",228,"male","white","yr2","STEM","other","Kinesthetic",-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503,-0.465488110709503
"229",229,"female","white","yr2","STEM","other","Visual",-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451,-1.31686839376451
"230",230,"male","white","yr3","STEM","other","Kinesthetic",-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061,-1.49909698524061
"231",231,"female","white","yr1","Health","stats","Kinesthetic",-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697,-0.771694004523697
"232",232,"female","white","yr3","Health","stats","Kinesthetic",0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957,0.790803038214957
"233",233,"male","white","yr3","STEM","math03","Kinesthetic",-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391,-2.2292539116391
"234",234,"female","other","yr5+","STEM","math02","Kinesthetic",1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545,1.44439278096545
"235",235,"female","white","yr1","Other","math01","Kinesthetic",-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489,-0.14995243163489
"236",236,"female","Black","yr3","Health","other","Visual",-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488,-0.22028745171488
"237",237,"female","other","yr1","Other","math01","Visual",0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132,0.624860667772132
"238",238,"male","white","yr1","STEM","math03","Visual",0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928,0.395221957605928
"239",239,"female","white","yr2","STEM","math03","Kinesthetic",1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062,1.35501759417062
"240",240,"female","white","yr1","STEM","stats","Kinesthetic",1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958,1.03600369720958
"241",241,"female","other","yr1","Other","math01","Visual",0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499,0.456227192425499
